order_id,contract_number,product_code,salesman_num,product_num,estimated_delivery_data,lodgement_data
23063,2302,127,530,760,2017/11/13,
23064,2302,117,197,790,2017/12/10,
23065,2302,245,277,530,2017/11/28,
23066,2302,135,188,20,2017/11/19,
23067,2302,90,23,860,2017/10/23,
23068,2302,285,43,660,2017/12/7,
23069,2302,181,183,280,2017/12/4,
23070,2302,12,359,510,2017/12/10,
23071,2302,282,20,220,2017/12/14,
23072,2302,197,447,330,2017/10/26,
23073,2302,95,368,890,2017/10/27,
23074,2302,217,365,920,2017/11/2,
23075,2302,196,47,980,2017/11/3,
23076,2302,238,361,270,2017/11/1,
23077,2302,18,366,350,2017/11/3,
23078,2302,63,34,820,2017/11/22,
23079,2302,264,162,180,2017/11/1,
23080,2302,153,43,660,2017/11/17,
23081,2303,75,378,290,2004/4/2,
23082,2304,290,49,630,2005/7/26,
23083,2304,136,114,530,2005/8/17,
23084,2304,64,185,520,2005/6/25,
23085,2304,164,126,490,2005/8/15,
23086,2304,73,333,720,2005/6/30,
23087,2304,149,107,160,2005/6/25,
23088,2305,122,479,690,2016/4/9,
23089,2305,45,716,340,2016/3/28,
23090,2306,50,850,590,2019/3/8,
23091,2306,102,682,30,2019/2/20,
23092,2306,104,840,120,2019/2/10,
23093,2306,137,600,240,2019/3/6,
23094,2306,256,634,350,2019/2/16,
23095,2306,138,918,660,2019/2/14,
23096,2306,27,657,560,2019/4/3,
23097,2306,202,689,890,2019/2/22,
23098,2306,78,833,940,2019/3/4,
23099,2306,69,834,90,2019/2/19,
23100,2306,9,767,730,2019/3/8,
23101,2306,156,679,300,2019/3/2,
23102,2306,14,688,780,2019/2/27,
23103,2306,312,570,200,2019/4/1,
23104,2306,48,769,170,2019/3/25,
23105,2306,297,584,790,2019/3/20,
23106,2306,220,591,80,2019/4/2,
23107,2306,115,684,290,2019/2/27,
23108,2306,99,850,310,2019/2/21,
23109,2306,39,710,850,2019/3/14,
23110,2306,270,581,160,2019/2/23,
23111,2306,275,576,130,2019/2/28,
23112,2306,76,846,330,2019/3/20,
23113,2306,43,680,120,2019/3/13,
23114,2306,282,592,640,2019/3/17,
23115,2306,13,597,900,2019/2/28,
23116,2306,25,842,790,2019/2/18,
23117,2306,13,680,410,2019/4/5,
23118,2306,82,730,890,2019/2/6,
23119,2306,267,779,240,2019/2/7,
23120,2306,254,567,740,2019/3/23,
23121,2306,234,841,950,2019/2/7,
23122,2306,187,564,870,2019/3/16,
23123,2306,102,707,440,2019/4/6,
23124,2307,186,192,1000,2018/11/29,
23125,2307,148,14,110,2018/12/20,
23126,2307,305,36,90,2018/11/29,
23127,2307,73,135,710,2019/1/13,
23128,2307,249,358,230,2018/12/22,
23129,2307,60,14,550,2019/1/12,
23130,2307,77,447,120,2019/1/3,
23131,2307,285,160,890,2019/1/3,
23132,2307,202,529,100,2018/12/29,
23133,2307,77,340,940,2019/1/8,
23134,2307,311,281,510,2018/11/20,
23135,2307,65,668,70,2018/12/27,
23136,2307,45,363,440,2018/11/19,
23137,2307,223,34,430,2018/12/3,
23138,2307,219,338,210,2018/12/2,
23139,2307,253,194,90,2018/12/26,
23140,2308,12,306,560,2019/4/28,
23141,2308,275,115,850,2019/5/2,
23142,2308,226,147,20,2019/4/22,
23143,2308,60,28,510,2019/5/21,
23144,2309,200,165,480,2011/9/19,
23145,2309,208,341,990,2011/9/27,
23146,2309,120,16,240,2011/9/23,
23147,2309,6,66,250,2011/9/27,
23148,2309,178,328,20,2011/11/8,
23149,2310,104,256,880,2002/9/16,
23150,2310,29,245,180,2002/9/18,
23151,2310,292,345,90,2002/7/29,
23152,2310,60,161,410,2002/9/4,
23153,2310,292,178,770,2002/8/13,
23154,2310,185,138,320,2002/9/23,
23155,2310,22,363,750,2002/9/16,
23156,2310,10,33,610,2002/9/4,
23157,2310,111,359,720,2002/8/14,
23158,2310,48,165,250,2002/8/13,
23159,2310,286,142,50,2002/8/21,
23160,2310,115,199,320,2002/9/26,
23161,2310,87,458,820,2002/9/8,
23162,2310,163,64,70,2002/9/14,
23163,2310,199,39,740,2002/8/18,
23164,2310,200,197,130,2002/9/9,
23165,2310,249,12,700,2002/9/12,
23166,2310,119,239,530,2002/8/16,
23167,2310,148,175,320,2002/8/4,
23168,2310,121,364,260,2002/8/10,
23169,2310,129,144,550,2002/9/16,
23170,2310,129,45,760,2002/8/14,
23171,2310,95,366,640,2002/8/10,
23172,2310,214,18,700,2002/8/30,
23173,2310,125,446,880,2002/8/9,
23174,2310,264,338,850,2002/8/14,
23175,2310,132,12,260,2002/8/23,
23176,2310,254,178,30,2002/8/22,
23177,2310,102,17,730,2002/9/6,
23178,2310,102,194,940,2002/8/17,
23179,2310,42,175,540,2002/8/11,
23180,2310,8,368,730,2002/8/7,
23181,2310,299,199,990,2002/9/14,
23182,2310,156,180,570,2002/8/16,
23183,2310,193,340,640,2002/9/10,
23184,2310,84,539,180,2002/9/18,
23185,2310,304,65,960,2002/8/28,
23186,2310,134,159,770,2002/8/4,
23187,2310,253,363,100,2002/8/2,
23188,2310,117,9,130,2002/8/16,
23189,2310,205,181,620,2002/8/13,
23190,2310,195,358,90,2002/9/26,
23191,2310,36,164,930,2002/8/26,
23192,2310,321,140,520,2002/9/26,
23193,2310,272,180,360,2002/8/25,
23194,2310,282,65,360,2002/9/21,
23195,2310,273,421,170,2002/8/5,
23196,2310,45,363,620,2002/8/12,
23197,2310,45,667,570,2002/9/11,
23198,2310,62,39,400,2002/8/27,
23199,2310,308,430,430,2002/8/21,
23200,2310,50,243,100,2002/8/26,
23201,2311,104,357,390,2012/7/8,
23202,2311,149,186,600,2012/6/25,
23203,2311,120,156,290,2012/7/31,
23204,2311,31,154,640,2012/6/16,
23205,2311,42,147,140,2012/6/16,
23206,2311,9,308,940,2012/6/23,
23207,2311,61,29,160,2012/8/10,
23208,2311,181,75,300,2012/6/26,
23209,2311,267,313,520,2012/6/21,
23210,2311,238,155,490,2012/8/11,
23211,2311,82,186,610,2012/7/26,
23212,2311,314,155,980,2012/7/31,
23213,2311,247,49,950,2012/8/9,
23214,2311,35,24,740,2012/8/5,
23215,2311,53,357,610,2012/6/18,
23216,2311,116,131,800,2012/7/20,
23217,2311,71,133,280,2012/6/16,
23218,2311,163,82,890,2012/6/28,
23219,2311,134,133,1000,2012/6/15,
23220,2312,189,322,910,2021/3/9,
23221,2312,51,357,610,2021/3/30,
23222,2312,88,152,600,2021/3/29,
23223,2312,88,321,790,2021/3/18,
23224,2312,245,308,430,2021/3/10,
23225,2312,128,49,810,2021/2/20,
23226,2312,181,187,690,2021/3/25,
23227,2312,37,537,350,2021/3/22,
23228,2312,157,356,1000,2021/4/3,
23229,2312,65,158,930,2021/3/15,
23230,2312,193,323,610,2021/3/12,
23231,2312,25,49,360,2021/2/24,
23232,2312,214,536,390,2021/3/9,
23233,2312,63,132,730,2021/2/19,
23234,2313,137,311,800,2003/7/15,
23235,2313,12,122,570,2003/7/27,
23236,2313,62,419,320,2003/7/31,
23237,2313,191,24,40,2003/7/17,
23238,2313,70,310,590,2003/6/28,
23239,2314,265,486,500,2020/5/1,
23240,2314,124,412,670,2020/3/14,
23241,2314,71,436,340,2020/3/29,
23242,2315,222,258,340,2015/5/25,
23243,2315,42,136,780,2015/7/2,
23244,2315,209,165,810,2015/5/12,
23245,2316,80,848,740,2016/3/10,
23246,2316,248,816,70,2016/2/8,
23247,2316,156,855,870,2016/3/2,
23248,2316,141,656,850,2016/2/22,
23249,2316,14,855,240,2016/2/24,
23250,2316,222,802,860,2016/3/3,
23251,2316,106,956,1000,2016/2/3,
23252,2316,277,848,620,2016/2/14,
23253,2316,78,896,520,2016/1/21,
23254,2316,201,603,830,2016/2/22,
23255,2316,189,792,780,2016/2/27,
23256,2317,102,312,40,2014/3/22,
23257,2317,56,129,390,2014/1/30,
23258,2317,127,184,990,2014/3/20,
23259,2317,14,75,60,2014/3/12,
23260,2317,82,312,50,2014/2/6,
23261,2317,239,543,110,2014/3/18,
23262,2317,294,312,530,2014/3/23,
23263,2317,48,124,870,2014/3/17,
23264,2317,297,85,390,2014/1/27,
23265,2317,77,350,720,2014/2/16,
23266,2317,150,116,780,2014/2/8,
23267,2318,221,241,30,2006/12/24,
23268,2318,33,159,940,2007/1/3,
23269,2318,165,243,590,2006/11/20,
23270,2318,75,160,990,2006/12/23,
23271,2318,232,88,340,2006/11/21,
23272,2318,29,358,410,2006/12/6,
23273,2318,108,183,350,2006/11/10,
23274,2318,59,362,230,2006/11/13,
23275,2318,190,431,350,2006/11/28,
23276,2318,43,338,380,2006/12/11,
23277,2318,197,137,130,2006/11/15,
23278,2318,4,37,90,2006/11/14,
23279,2318,111,424,330,2006/11/28,
23280,2318,312,47,950,2006/11/20,
23281,2318,113,21,250,2006/12/2,
23282,2318,261,257,560,2007/1/5,
23283,2319,287,323,420,2021/5/13,
23284,2319,155,429,270,2021/5/6,
23285,2319,212,121,840,2021/5/4,
23286,2319,256,310,990,2021/5/27,
23287,2319,128,349,850,2021/4/28,
23288,2319,177,110,690,2021/4/17,
23289,2319,202,367,960,2021/4/3,
23290,2319,128,25,730,2021/4/14,
23291,2319,76,263,660,2021/4/13,
23292,2319,109,149,390,2021/3/30,
23293,2319,22,356,390,2021/5/11,
23294,2319,141,350,150,2021/5/28,
23295,2319,158,32,380,2021/4/11,
23296,2319,38,28,90,2021/4/17,
23297,2320,33,324,980,2017/6/5,
23298,2320,194,396,990,2017/7/22,
23299,2320,27,396,240,2017/6/30,
23300,2320,267,388,70,2017/6/19,
23301,2320,17,379,590,2017/6/6,
23302,2320,206,538,550,2017/6/10,
23303,2320,31,55,670,2017/6/1,
23304,2320,60,54,740,2017/7/6,
23305,2320,135,372,30,2017/7/6,
23306,2321,260,17,650,2002/2/25,
23307,2321,69,191,620,2002/2/12,
23308,2322,65,421,710,2001/4/10,
23309,2323,188,434,690,2006/11/14,
23310,2323,291,435,590,2006/12/1,
23311,2323,3,734,600,2006/11/19,
23312,2323,56,622,920,2006/11/2,
23313,2323,222,223,340,2006/12/24,
23314,2323,106,214,720,2006/12/23,
23315,2323,319,174,810,2006/11/22,
23316,2323,80,736,620,2006/10/29,
23317,2323,14,202,490,2006/12/12,
23318,2323,58,411,990,2006/12/22,
23319,2323,17,259,250,2006/12/18,
23320,2323,16,214,260,2006/12/22,
23321,2323,277,221,10,2006/12/12,
23322,2323,152,409,1000,2006/11/7,
23323,2323,18,482,110,2006/12/7,
23324,2323,115,693,180,2006/11/7,
23325,2323,163,542,370,2006/11/1,
23326,2324,155,437,480,2014/4/16,
23327,2324,189,646,120,2014/5/25,
23328,2324,212,930,710,2014/5/17,
23329,2324,146,794,800,2014/4/12,
23330,2324,138,851,320,2014/4/20,
23331,2324,256,764,500,2014/4/16,
23332,2324,146,856,700,2014/3/29,
23333,2324,226,891,20,2014/4/9,
23334,2324,191,654,880,2014/5/21,
23335,2324,94,954,70,2014/5/21,
23336,2324,5,438,520,2014/4/9,
23337,2324,227,867,50,2014/5/12,
23338,2324,37,621,790,2014/4/19,
23339,2324,12,713,570,2014/4/19,
23340,2324,28,915,450,2014/5/21,
23341,2324,157,749,980,2014/4/7,
23342,2324,157,822,730,2014/4/27,
23343,2324,214,797,770,2014/4/23,
23344,2324,133,654,710,2014/4/7,
23345,2324,254,612,190,2014/4/14,
23346,2324,163,958,230,2014/5/4,
23347,2324,99,899,510,2014/3/31,
23348,2325,317,351,220,2014/5/18,
23349,2325,291,109,530,2014/5/5,
23350,2325,164,350,970,2014/6/5,
23351,2325,102,79,80,2014/4/22,
23352,2325,172,386,400,2014/4/29,
23353,2325,66,158,310,2014/5/26,
23354,2325,218,347,190,2014/5/12,
23355,2325,27,24,690,2014/5/15,
23356,2325,105,349,80,2014/4/25,
23357,2325,149,336,110,2014/5/24,
23358,2325,183,74,780,2014/6/6,
23359,2325,218,74,430,2014/5/20,
23360,2325,202,107,640,2014/5/30,
23361,2325,91,83,860,2014/5/6,
23362,2325,92,74,40,2014/6/9,
23363,2325,10,157,360,2014/5/23,
23364,2325,44,29,40,2014/5/15,
23365,2325,34,275,650,2014/5/15,
23366,2325,68,319,790,2014/5/14,
23367,2325,4,246,490,2014/4/28,
23368,2325,111,84,460,2014/4/26,
23369,2325,16,264,850,2014/5/7,
23370,2325,152,331,460,2014/4/22,
23371,2325,166,85,440,2014/6/11,
23372,2325,204,78,130,2014/5/9,
23373,2325,201,330,130,2014/4/30,
23374,2325,99,87,530,2014/5/12,
23375,2325,186,29,510,2014/5/24,
23376,2325,177,367,560,2014/5/20,
23377,2325,205,306,320,2014/5/24,
23378,2325,43,158,300,2014/5/29,
23379,2325,272,357,40,2014/6/17,
23380,2325,197,112,100,2014/5/28,
23381,2325,12,116,730,2014/5/30,
23382,2325,213,461,210,2014/6/7,
23383,2325,55,114,40,2014/4/21,
23384,2325,213,356,970,2014/5/14,
23385,2325,153,419,260,2014/4/27,
23386,2325,20,124,890,2014/6/15,
23387,2326,212,124,250,2006/5/13,
23388,2326,141,49,820,2006/4/20,
23389,2326,172,158,260,2006/4/28,
23390,2326,277,50,730,2006/5/16,
23391,2326,234,319,50,2006/5/28,
23392,2327,267,186,870,2002/10/10,
23393,2327,108,536,570,2002/10/16,
23394,2327,53,84,130,2002/8/27,
23395,2328,34,247,750,2019/11/21,
23396,2328,156,108,250,2019/12/3,
23397,2328,22,354,110,2019/12/18,
23398,2329,1,425,970,2002/8/7,
23399,2329,205,54,190,2002/7/21,
23400,2329,292,474,730,2002/7/17,
23401,2329,207,453,460,2002/9/7,
23402,2329,10,541,470,2002/7/12,
23403,2329,28,790,130,2002/7/21,
23404,2329,223,456,760,2002/8/22,
23405,2329,46,476,680,2002/8/13,
23406,2329,97,541,400,2002/8/22,
23407,2329,113,278,530,2002/8/16,
23408,2329,158,572,420,2002/9/5,
23409,2329,100,466,540,2002/8/17,
23410,2329,125,750,760,2002/7/28,
23411,2329,71,397,960,2002/8/27,
23412,2330,2,55,560,2009/12/11,
23413,2330,74,540,800,2009/11/17,
23414,2330,92,400,430,2009/10/28,
23415,2330,227,250,700,2009/12/14,
23416,2330,11,471,370,2009/11/27,
23417,2330,175,255,280,2009/12/10,
23418,2330,45,701,660,2009/11/6,
23419,2330,12,376,130,2009/10/31,
23420,2330,243,538,880,2009/11/14,
23421,2330,35,254,240,2009/10/27,
23422,2330,35,301,360,2009/10/26,
23423,2330,279,403,370,2009/12/13,
23424,2330,19,418,980,2009/11/16,
23425,2330,71,295,820,2009/10/27,
23426,2330,201,378,100,2009/12/15,
23427,2331,256,420,360,2004/4/2,
23428,2331,160,247,30,2004/3/26,
23429,2331,204,116,130,2004/3/25,
23430,2331,285,406,850,2004/3/30,
23431,2332,87,147,850,2016/5/18,
23432,2333,80,695,120,2015/8/21,
23433,2333,157,217,280,2015/8/16,
23434,2333,157,205,430,2015/9/9,
23435,2333,46,209,660,2015/7/21,
23436,2333,27,434,900,2015/7/28,
23437,2333,15,205,610,2015/8/31,
23438,2333,222,647,320,2015/8/8,
23439,2333,7,551,190,2015/8/14,
23440,2333,277,410,230,2015/9/9,
23441,2333,19,550,740,2015/8/14,
23442,2333,153,213,820,2015/7/17,
23443,2334,289,25,30,2021/12/26,
23444,2334,286,308,940,2022/1/18,
23445,2334,229,461,200,2021/11/29,
23446,2334,318,109,760,2021/12/24,
23447,2335,292,196,410,2003/12/31,
23448,2336,209,182,930,2018/2/18,
23449,2336,179,194,560,2018/1/4,
23450,2336,223,196,920,2018/1/1,
23451,2336,56,144,60,2018/1/19,
23452,2336,60,529,880,2018/1/19,
23453,2336,163,366,100,2018/2/6,
23454,2337,253,626,930,2000/9/18,
23455,2337,127,414,880,2000/7/26,
23456,2337,59,219,20,2000/9/22,
23457,2338,189,42,970,2009/3/13,
23458,2338,168,164,160,2009/2/10,
23459,2338,65,239,510,2009/2/28,
23460,2338,167,281,890,2009/3/24,
23461,2338,6,270,540,2009/2/12,
23462,2338,297,194,220,2009/3/10,
23463,2338,203,6,500,2009/3/12,
23464,2338,77,21,730,2009/4/6,
23465,2338,303,488,710,2009/3/1,
23466,2338,90,183,650,2009/2/23,
23467,2339,64,117,730,2005/3/6,
23468,2339,284,109,390,2005/4/20,
23469,2339,141,318,560,2005/3/22,
23470,2339,256,356,50,2005/4/12,
23471,2339,253,323,240,2005/3/30,
23472,2340,2,113,450,2000/9/15,
23473,2340,141,153,940,2000/10/23,
23474,2340,145,158,10,2000/10/23,
23475,2340,159,134,140,2000/9/26,
23476,2340,238,147,630,2000/9/29,
23477,2340,202,77,790,2000/9/8,
23478,2340,240,24,520,2000/10/21,
23479,2341,141,274,700,2009/3/10,
23480,2341,75,357,280,2009/3/5,
23481,2342,166,290,230,2020/10/8,
23482,2342,272,254,150,2020/10/19,
23483,2342,167,59,210,2020/8/27,
23484,2342,45,370,190,2020/10/1,
23485,2342,260,371,180,2020/10/1,
23486,2342,158,448,730,2020/10/1,
23487,2342,77,702,430,2020/10/3,
23488,2342,189,374,440,2020/8/25,
23489,2343,25,125,120,2009/7/20,
23490,2343,199,247,460,2009/7/31,
23491,2343,219,153,690,2009/8/6,
23492,2343,281,112,770,2009/7/7,
23493,2344,192,81,710,2016/3/3,
23494,2344,137,154,530,2016/3/4,
23495,2344,258,122,400,2016/2/24,
23496,2344,128,27,920,2016/3/13,
23497,2344,19,119,620,2016/3/16,
23498,2344,5,332,770,2016/2/20,
23499,2344,99,275,110,2016/3/31,
23500,2345,66,402,590,2011/10/12,
23501,2345,88,324,280,2011/8/28,
23502,2345,305,403,880,2011/9/1,
23503,2345,74,701,600,2011/9/29,
23504,2345,316,324,270,2011/9/18,
23505,2345,18,699,860,2011/10/22,
23506,2345,78,427,190,2011/9/23,
23507,2345,299,288,480,2011/9/16,
23508,2346,287,219,70,2010/6/9,
23509,2346,24,804,490,2010/7/2,
23510,2346,212,483,100,2010/5/25,
23511,2346,147,219,600,2010/6/24,
23512,2346,118,173,110,2010/6/9,
23513,2346,135,259,120,2010/6/29,
23514,2346,50,236,610,2010/6/2,
23515,2346,125,222,760,2010/6/7,
23516,2347,50,700,940,2010/11/21,
23517,2348,39,280,250,2015/5/13,
23518,2348,24,383,1000,2015/5/21,
23519,2348,2,290,220,2015/4/27,
23520,2348,159,58,870,2015/5/2,
23521,2348,218,300,660,2015/4/24,
23522,2348,249,266,360,2015/5/26,
23523,2348,232,253,120,2015/4/12,
23524,2348,108,541,140,2015/5/23,
23525,2348,128,253,50,2015/5/29,
23526,2348,90,377,440,2015/5/17,
23527,2348,180,267,460,2015/4/30,
23528,2348,193,405,510,2015/5/9,
23529,2348,34,293,1000,2015/5/4,
23530,2348,196,383,290,2015/5/23,
23531,2348,44,700,940,2015/5/27,
23532,2348,175,285,750,2015/5/21,
23533,2349,168,917,400,2001/9/26,
23534,2349,186,437,640,2001/10/30,
23535,2349,27,943,750,2001/10/4,
23536,2349,245,932,830,2001/11/2,
23537,2349,205,442,870,2001/10/28,
23538,2349,7,933,50,2001/10/2,
23539,2349,281,865,780,2001/11/8,
23540,2349,121,644,330,2001/9/27,
23541,2349,205,818,240,2001/9/21,
23542,2349,162,602,990,2001/10/22,
23543,2349,321,931,940,2001/9/21,
23544,2349,303,898,310,2001/11/10,
23545,2349,272,606,590,2001/11/6,
23546,2349,196,935,360,2001/9/20,
23547,2349,65,811,800,2001/9/23,
23548,2349,312,892,440,2001/9/27,
23549,2349,213,843,660,2001/10/7,
23550,2349,46,943,770,2001/10/18,
23551,2349,277,900,270,2001/10/27,
23552,2349,214,883,700,2001/10/20,
23553,2349,152,441,460,2001/11/6,
23554,2349,253,798,520,2001/11/4,
23555,2349,71,959,520,2001/10/22,
23556,2350,170,50,240,2010/10/21,
23557,2350,174,348,940,2010/11/20,
23558,2350,21,305,450,2010/11/15,
23559,2350,58,128,60,2010/11/16,
23560,2350,57,333,730,2010/11/30,
23561,2350,230,386,360,2010/10/28,
23562,2351,194,329,110,2005/9/26,
23563,2351,148,37,420,2005/10/24,
23564,2351,120,34,70,2005/9/20,
23565,2352,188,411,540,2010/3/13,
23566,2352,50,228,340,2010/3/1,
23567,2352,88,671,440,2010/3/16,
23568,2352,218,409,190,2010/2/22,
23569,2352,9,314,700,2010/2/13,
23570,2352,91,390,120,2010/3/5,
23571,2352,156,314,100,2010/4/1,
23572,2352,314,715,900,2010/2/18,
23573,2352,112,215,710,2010/3/14,
23574,2352,114,221,920,2010/2/20,
23575,2352,113,760,1000,2010/3/24,
23576,2352,253,629,60,2010/2/14,
23577,2352,21,216,850,2010/2/12,
23578,2352,120,234,80,2010/2/4,
23579,2352,245,486,560,2010/2/21,
23580,2352,31,226,700,2010/3/26,
23581,2352,120,204,320,2010/3/29,
23582,2352,75,487,80,2010/2/5,
23583,2352,74,207,860,2010/2/26,
23584,2352,222,235,790,2010/3/22,
23585,2352,173,626,410,2010/3/25,
23586,2352,177,698,780,2010/3/28,
23587,2352,74,260,920,2010/2/12,
23588,2352,77,171,60,2010/4/1,
23589,2352,306,546,830,2010/3/20,
23590,2352,282,547,680,2010/2/27,
23591,2352,272,697,590,2010/3/18,
23592,2352,28,549,460,2010/2/4,
23593,2352,282,314,110,2010/2/9,
23594,2352,272,732,380,2010/2/20,
23595,2352,196,225,650,2010/2/28,
23596,2352,28,669,560,2010/2/8,
23597,2352,67,411,10,2010/2/20,
23598,2352,28,389,420,2010/2/13,
23599,2352,55,224,160,2010/3/5,
23600,2352,267,413,970,2010/2/7,
23601,2352,125,623,930,2010/3/22,
23602,2352,23,482,390,2010/3/13,
23603,2352,323,641,60,2010/2/23,
23604,2353,196,126,720,2003/1/29,
23605,2353,189,306,980,2003/3/9,
23606,2353,216,322,120,2003/2/10,
23607,2353,277,87,840,2003/2/7,
23608,2353,7,73,980,2003/2/9,
23609,2353,279,82,730,2003/1/31,
23610,2354,95,470,510,2012/10/17,
23611,2354,225,398,570,2012/10/8,
23612,2354,218,398,260,2012/10/29,
23613,2354,112,285,180,2012/10/8,
23614,2354,47,369,550,2012/10/22,
23615,2354,214,379,510,2012/11/15,
23616,2354,20,388,480,2012/11/1,
23617,2354,153,540,130,2012/11/22,
23618,2355,197,81,890,2009/6/25,
23619,2355,65,276,130,2009/6/3,
23620,2355,267,350,160,2009/6/8,
23621,2355,118,153,400,2009/6/3,
23622,2355,55,29,230,2009/6/2,
23623,2355,112,330,880,2009/6/16,
23624,2356,218,667,800,2020/12/8,
23625,2356,174,71,190,2020/10/30,
23626,2356,6,193,320,2020/12/3,
23627,2356,202,457,390,2020/12/23,
23628,2356,8,159,990,2020/10/27,
23629,2356,310,135,580,2020/10/28,
23630,2356,107,145,800,2020/11/30,
23631,2356,10,159,220,2020/11/7,
23632,2356,311,179,420,2020/11/12,
23633,2356,237,21,330,2020/11/17,
23634,2356,65,460,620,2020/10/26,
23635,2356,84,244,510,2020/12/20,
23636,2356,208,35,870,2020/11/22,
23637,2356,48,9,320,2020/11/14,
23638,2356,112,345,110,2020/12/9,
23639,2356,176,337,160,2020/11/18,
23640,2356,47,46,540,2020/12/14,
23641,2356,115,183,710,2020/12/17,
23642,2356,19,44,970,2020/12/15,
23643,2356,163,183,920,2020/12/3,
23644,2356,133,256,900,2020/11/21,
23645,2356,155,458,530,2020/11/4,
23646,2356,248,194,400,2020/11/2,
23647,2356,194,160,340,2020/11/12,
23648,2356,199,189,990,2020/12/19,
23649,2356,119,197,740,2020/11/20,
23650,2356,75,488,720,2020/11/26,
23651,2356,177,42,840,2020/12/11,
23652,2356,249,37,750,2020/11/13,
23653,2356,121,10,860,2020/12/10,
23654,2356,178,258,290,2020/11/3,
23655,2356,70,458,560,2020/12/20,
23656,2356,94,71,420,2020/11/23,
23657,2356,43,176,210,2020/12/8,
23658,2356,140,199,570,2020/12/21,
23659,2356,196,135,100,2020/11/19,
23660,2356,12,180,580,2020/11/2,
23661,2356,223,424,540,2020/12/16,
23662,2356,267,36,690,2020/10/27,
23663,2356,15,10,730,2020/11/16,
23664,2356,55,175,560,2020/11/4,
23665,2356,35,270,520,2020/12/24,
23666,2356,17,421,880,2020/11/5,
23667,2356,279,12,470,2020/11/29,
23668,2356,20,342,290,2020/12/16,
23669,2356,23,423,210,2020/12/13,
23670,2356,20,344,200,2020/12/21,
23671,2356,124,190,90,2020/11/1,
23672,2357,66,344,660,2009/4/15,
23673,2357,145,41,740,2009/3/7,
23674,2357,138,281,270,2009/3/11,
23675,2357,149,23,820,2009/4/15,
23676,2357,60,88,720,2009/3/13,
23677,2357,281,341,320,2009/3/12,
23678,2357,292,47,350,2009/3/29,
23679,2357,22,337,430,2009/4/20,
23680,2357,81,34,420,2009/3/3,
23681,2357,84,200,630,2009/3/8,
23682,2357,176,245,750,2009/4/10,
23683,2357,320,137,750,2009/3/7,
23684,2357,219,459,950,2009/3/23,
23685,2357,194,358,80,2009/3/19,
23686,2357,169,243,280,2009/4/4,
23687,2357,118,191,740,2009/3/4,
23688,2357,222,5,720,2009/4/12,
23689,2357,74,22,50,2009/3/4,
23690,2357,61,66,760,2009/3/30,
23691,2357,135,668,670,2009/4/8,
23692,2357,13,192,220,2009/3/13,
23693,2357,196,46,290,2009/2/27,
23694,2357,15,66,70,2009/4/4,
23695,2357,267,459,360,2009/3/4,
23696,2357,53,457,650,2009/4/17,
23697,2357,234,165,420,2009/3/13,
23698,2358,195,75,980,2013/9/15,
23699,2359,148,181,790,2001/3/12,
23700,2359,14,431,830,2001/3/10,
23701,2359,86,361,490,2001/4/27,
23702,2359,128,423,80,2001/3/14,
23703,2360,1,658,900,2009/9/8,
23704,2360,197,410,1000,2009/9/9,
23705,2360,157,235,800,2009/8/3,
23706,2360,132,170,410,2009/8/14,
23707,2361,11,575,800,2015/6/22,
23708,2361,181,254,860,2015/5/30,
23709,2362,145,378,80,2013/8/12,
23710,2362,33,287,270,2013/7/18,
23711,2362,146,291,630,2013/8/28,
23712,2362,73,284,670,2013/8/5,
23713,2362,110,253,940,2013/8/2,
23714,2362,11,286,10,2013/8/3,
23715,2362,34,380,170,2013/7/25,
23716,2362,265,250,180,2013/8/8,
23717,2362,58,293,520,2013/9/2,
23718,2362,213,279,830,2013/9/8,
23719,2362,239,759,990,2013/8/27,
23720,2362,286,300,530,2013/8/14,
23721,2362,254,396,190,2013/7/24,
23722,2363,313,489,260,2015/11/5,
23723,2363,164,258,80,2015/10/17,
23724,2363,281,34,300,2015/10/27,
23725,2363,299,177,570,2015/11/9,
23726,2363,175,361,670,2015/10/13,
23727,2363,288,196,960,2015/11/23,
23728,2363,211,180,450,2015/11/20,
23729,2363,228,19,750,2015/11/3,
23730,2363,114,146,840,2015/11/13,
23731,2363,158,271,680,2015/10/13,
23732,2363,230,241,230,2015/9/26,
23733,2363,99,343,1000,2015/11/2,
23734,2363,155,40,460,2015/10/29,
23735,2363,248,14,730,2015/10/8,
23736,2363,64,243,290,2015/10/8,
23737,2363,167,196,970,2015/10/29,
23738,2363,126,527,630,2015/11/14,
23739,2363,61,8,230,2015/10/19,
23740,2363,94,138,340,2015/10/3,
23741,2363,271,422,850,2015/11/20,
23742,2363,95,457,480,2015/11/2,
23743,2363,265,430,790,2015/11/17,
23744,2363,280,342,60,2015/10/10,
23745,2363,277,65,200,2015/10/10,
23746,2363,86,539,450,2015/10/14,
23747,2363,257,7,270,2015/11/14,
23748,2364,24,301,650,2003/10/21,
23749,2364,155,255,940,2003/11/28,
23750,2364,23,325,980,2003/11/7,
23751,2364,40,370,950,2003/11/2,
23752,2364,126,704,810,2003/11/16,
23753,2364,21,573,700,2003/12/2,
23754,2364,92,378,160,2003/10/18,
23755,2364,180,405,120,2003/12/9,
23756,2364,11,451,840,2003/12/12,
23757,2364,95,285,320,2003/11/4,
23758,2364,13,374,540,2003/11/1,
23759,2364,267,474,380,2003/10/30,
